product_id,category,sub_category,user,rating,comment
1009,Thời Trang Nam,Áo Khoác,nampham957,1,", Chất lượng sản phẩm rất kém"
137,Thời Trang Nam,Quần Dài/Quần Âu,thanhlongdhcn,1,"Chất vải kém, mỏng-thô"
921,Thời Trang Nam,Áo,tranthanh3198,1,"Đâu ra lọt vô cái áo mỏng như tờ giấy, không có nhãn mác gì"
1296,Thời Trang Nam,Áo Khoác,b*****h,1,Quá thấy vọng...đặt áo giống hình mà giao màu áo vậy đó mọi người nên cân nhắc trước khi mua...
17,Thời Trang Nam,Quần jeans,haquanghan06,1,"Hàng lối cắt quá cao, này ko phải là quần rách gối nữa r mà là quần rách đùi"
103,Thời Trang Nam,Quần Dài/Quần Âu,danghet34,1,Quần rách này cũng lôi ra bán 
25,Thời Trang Nam,Áo,hoangtan060299,1,"Sản phẩm bị dính màu, ố đen, bung chỉ kém chất lượng. Shop giao hàng này mình cho 1 sao"
10,Thời Trang Nam,Quần Dài/Quần Âu,f*****v,1,Đừng mua phí tiền quần cho nữ mặc thì đúng hơn chứ nam nào mặc kiểu vậy
67,Thời Trang Nam,Đồ lót,g*****8,1,"Quần xấu vãi 🙂 tín đồ của shoppe mà chưa bao giờ mua đồ thất vọng như này, mặc mùa hè để nóng chết. Đừng ham rẻ mà mua mọi ng nhé, em mua 5-6k mà mua về chắc cũng vứt"
1045,Thời Trang Nam,Áo,tantailatoi,1,Shop k giải quyết
4,Thời Trang Nam,Áo Khoác,zaloba,1,"Thời gian nhận  hàng quá lâu . đây chắc là lần cuối cùng tôi mua  shop này 
Còn về chất lượng sản phẩm 8 trên 10"
188,Thời Trang Nam,Áo Khoác,xrh0as_7aw,1,Tốt ko có chỗ khen
74,Thời Trang Nam,Áo,d*****7,1,Chỉ thừa rất nhiều nhé . Mặc vào bị ngắn tay 🤕🤕
992,Thời Trang Nam,Áo Khoác,k*****1,1,"Áo đẹp nhưng nhiều chỉ thừa, áo ko có túi áo trong dây kéo thì ko mượt và cứng như video Mình hỏi shop thì shop nói có túi trong mà mình ko có mún gửi lại nhưng ko chỉ đàng hoàng kêu mình rạch túi ra ko bit phải dụ mình rạch để ko trả lại đc pk bây giờ rạch xong rồi thì shop im lun mn cân nhắc"
38,Thời Trang Nam,Quần Dài/Quần Âu,mkalan,1,Vãi mỏng so với giá tiền m55 chở lên nên đặt size m hoặc L vì áo số đo khác bảng
1257,Thời Trang Nam,Đồ Bộ,le_phat_tai,1,", Chất lượng sản phẩm rất kém"
1,Thời Trang Nam,Vớ/ Tất,Người dùng Shopee,1,", Shop phục vụ rất kém"
50,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",hoaphuong97,1,"Áo xấu, k mặc đk trắc để lau chân"
11,Thời Trang Nam,Áo Khoác,p*****s,1,"😢
Mình mua áo xám trước, mình tặng rồi và không kiểm tra kỹ xem có lỗi gì không, nhưng thấy tạm ổn.
Đến khi mua áo màu vàng thì áo bị lỗi rất nhiều, shop đổi hàng cho mình nhưng vẫn là áo lỗi.
Thực sự mất rất nhiều thời gian chờ đợi inbox."
2,Thời Trang Nam,Quần Dài/Quần Âu,h*****3,1,"tôi có mua liền 2 quần về thì cả 2 quần đều bị sờn chỉ và vải chỗ đường chỉ may với 1 quần còn bị rách luôn chỗ đó khi chưa mặc lần nào, 2 quần đều bị xổ lông dù 1 quần mặc 1 lần còn 1 quần chưa mặc lần nào cũng bị xổ lông. Chất lượng sp quá tệ so với giá sp. "
7,Thời Trang Nam,Đồ lót,ngocvetran,1,Hàng giao không đúng như quảng cáo của công ty cỡ XL mà chỉ nhỏ như cỡ S mua về không sao mặc được thật là buồn 😭 muốn kiểm hàng thì không được mọi người lưu ý nhé
1469,Thời Trang Nam,Quần Dài/Quần Âu,Người dùng Shopee,1,size quần được giao không giống với size do shop đề ra đề nghị shop xem lại số size đồ
39,Thời Trang Nam,Quần Short,Người dùng Shopee,1,"Mua 2 giao 1 🙂, chán"
5,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",tienplus12,1,Sp kém chất lượng
583,Thời Trang Nam,Áo,medungkien123,1,", Rất không đáng tiền"
1331,Thời Trang Nam,Đồ Bộ,quutran,1,", Shop phục vụ rất kém"
239,Thời Trang Nam,Quần Short,nguyenmy290891,1,Vải mỏng không hợp với giá tiền
219,Thời Trang Nam,Quần Short,duongngoc1984,1,Vai sau so voi hinh noi chung la kem mac lao dong thoi
572,Thời Trang Nam,Áo,caoquocvinh00,1,"Giao không đúng hàng, đặt mẫu này giao mẫu kia"
2,Thời Trang Nam,Quần Dài/Quần Âu,nghiale1604,1,"Mac ghi 100% cotton nhưng thực ra là vải poly nha. Tư vấn size thì kém, muốn đổi size thì vòng vo túm lại vẫn k cho đổi, nhắn thì k trả lời. Phục vụ rất chán. Tóm lại thôi.
Vấn đề chăm sóc khách hàng, sao mk hỏi là shop coa cho mk đổi k thì lại k trả lời thẳng  mà vòng vo làm gì, chỉ cần có hoặc k."
534,Thời Trang Nam,Quần Dài/Quần Âu,duynguyen09919,1,Sản phẩm ok với tầm giá 
523,Thời Trang Nam,Đồ lót,haimin96,1,Đặt 3 màu trừ màu cam mà shop gửi màu cam. Chán
213,Thời Trang Nam,Đồ Bộ,h*****8,1,", Chất lượng sản phẩm rất kém"
932,Thời Trang Nam,Áo,thanhbinh868,1,"Hàng không như ảnh đâu mọi người nhé, treo đầu dê bán thịt chó"
22,Thời Trang Nam,Quần jeans,n*****n,1,Hàng  không nên mua không đc như quảng cáo
227,Thời Trang Nam,Khác,nntnnguyn,1,", Chất lượng sản phẩm rất kém, Đóng gói sản phẩm rất kém, Rất không đáng tiền"
65,Thời Trang Nam,Đồ lót,duythai18,1,Chất lượng quá kém
313,Thời Trang Nam,Quần Dài/Quần Âu,leanh1402,1,Tiền nào của đó không sai. Quần mỏng và cứng . Vải đa phần là nilong. Lên mặc như lol
6,Thời Trang Nam,Áo,hiepminhhhh,1,Hàng khá okkkkkkkkkkkkshshsgdhsbdbdndndmfkdkdjdbhdjdjdhdhfhfjffjrjjdjdrj
490,Thời Trang Nam,Đồ lót,8vboh5w1kqwdzg1jinat3yolv40v,1,Lùa đảo
720,Thời Trang Nam,Quần Dài/Quần Âu,minhthong14,1,Giao lộn size
186,Thời Trang Nam,Áo Khoác,t*****d,1,", Chất lượng sản phẩm rất kém, Đóng gói sản phẩm rất kém"
714,Thời Trang Nam,Áo,doancongkhanh03092001,1, Rất không đáng tiền
9,Thời Trang Nam,Đồ lót,h*****8,1,"Quần mỏng, chất lượng thấp, không đáng tiền"
234,Thời Trang Nam,Áo Khoác,Người dùng Shopee,1,Mua về mới thâys thất vọng . Khuên m.n nên ra chợ mua để k bị lừa dỗi nhé hàng quá lỗi . K thể chấp nhận dk 
30,Thời Trang Nam,Áo,anhkhoa31122005,1,Áo quá mỏng và quá dãn
283,Thời Trang Nam,Quần Dài/Quần Âu,tennhumatkhau,1,"QUần mỏng vl
Mặc quần ngủ nghe còn hợp lí
Chứ kêu Jogger chất cao cấp thì chịu"
3,Thời Trang Nam,Áo Khoác,caovietduc1234,1,Shop giao nhầm màu
284,Thời Trang Nam,Quần Short,duyavatar,1,Mua shop khác là vừa
644,Thời Trang Nam,Quần Dài/Quần Âu,vanhuy739,1,"Màu nhìn k giống ảnh cho lắm , ống quần là ống xuồng k phải bó như ảnh, không như hình"
572,Thời Trang Nam,Áo,duyomyeu,1,Shop không có màu đen nhưng lúc chat shop lại không báo là không có. Đến lúc giao hàng hỏi lại thì shop mới nói là không có màu đen. Trong khi chat đã nhắc mấy lần đặt sản phẩm đen. Áo rẻ vài cũng đẹp nhưng shop không có tâm 
628,Thời Trang Nam,Khác,ngtrungdung,1,", Shop phục vụ rất kém"
30,Thời Trang Nam,Áo Khoác,l*****0,1,Áo như cc
91,Thời Trang Nam,Quần Dài/Quần Âu,vodanh8744,1,", Chất lượng sản phẩm rất kém"
99,Thời Trang Nam,Quần jeans,b*****9,1,Làm ăn nhắn kh trả lời muốn trả hàng cũng khó tốt nhất là kh nên mua tìm shop khác tốt hơn.
64,Thời Trang Nam,Áo,tienoiemodau,1,"Ảnh là xanh rêu, mà shop về màu như áo đoàn.
Hy vọng shop để ảnh mẫu nó giống với ngoài thật 1 tí.
Thật sự màu này và màu shop để nó khác 1 trời 1 vực.
Bạn nào định mua màu xanh thì né ra nhé."
60,Thời Trang Nam,Đồ lót,hoangdaithu,1,Vứt
7,Thời Trang Nam,Quần jeans,phongmmo2019,1,"Đã chờ nguyên nửa ngày để đợi shop trả lời và chỉ nhận được 1 chữ ""d""
- ship sai hàng nhắn tin shop không trả lời
- quần vải mỏng cực, còn mùi thuốc nhuộm, form xấu, hoàn toàn không giống ảnh
- nói chung mọi người không nên mua mấy loại này về cũng không mặc được đâu
Chất lượng cskh cực kỳ tệ. "
159,Thời Trang Nam,Đồ ngủ,namhoangsinger,1,"Shop ẩn những đánh giá k có lợi cko shop! Giao đồ thì nhầm mẫu , vải áo ra màu và bạc cũ từ lần giặt đầu, giao sai cko rất nhiều khách, trog khi đã dặn trước đừng giao nhầm nhưng shop vẫn cố tình ! Hàng k nên mua nha mọi người"
39,Thời Trang Nam,Đồ Bộ,phtthnh745,1,", Chất lượng sản phẩm rất kém"
776,Thời Trang Nam,Đồ lót,okvaydiem,1,"Vãi  rất mỏng ,đàn bà mặc thì được còn đàn ông thì bỏ đi .giá bèo thì hàng cũng bèo thôi "
376,Thời Trang Nam,Quần Short,v*****g,1,"hàng lỏm nhe bà con, không nên mua, vải không như hình,"
15,Thời Trang Nam,Áo,leeshin4,1,Áo mỏng k vừa tiền
1271,Thời Trang Nam,Áo Khoác,mittineslimey,1,"Chất áo cực nóng, nóng chảy mỡ luôn ý"
6,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",khangkhangzxc,1,Áo khá tệ mỏng rụng lông bên trong cực nhiều logo nhìn quá chán màu thfi ok
6,Thời Trang Nam,Áo,ngoclawyer,1,"Lừa đảo... Oder 3 áo ko cổ, size 3XL. 2 đen, 1 trắng. 
Vâng dạ như đúng r, sau gửi áo có cổ, size M và L. 
Mọi người tránh xa cái shop này nhé."
249,Thời Trang Nam,Đồ Bộ,buivandonghn,1,", Chất lượng sản phẩm rất kém, Đóng gói sản phẩm rất kém, Shop phục vụ rất kém, Rất không đáng tiền"
446,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",ngocgiang.92,1,"Chất liệu sản phầm không đúng như hình, mỏng dính, form bé không phải dạng over sizet"
381,Thời Trang Nam,Áo Khoác,t*****6,1,"áo nhiều chỉ thừa, hình mẫu mặc là in, mà trên áo lại là thêu nên nó bị nhăn, túi áo ở tít tận dưới gấu áo, mặc from to hơn thì khó có thể cho tay vào túi áo được ạ, em cao m63 mặc size L chỉ được đến nửa mông thôi ạ, mọi người lấy lên 1 size nha, không phải tiền nào là được của nấy đâu:)"
635,Thời Trang Nam,Đồ Bộ,sugym2000,1,", Chất lượng sản phẩm rất kém"
886,Thời Trang Nam,Quần jeans,n*****u,1,", Rất không đáng tiền"
1164,Thời Trang Nam,Trang Phục Truyền Thống,hiroadam2,1,", Chất lượng sản phẩm rất kém"
364,Thời Trang Nam,Đồ Bộ,d*****q,1,", Chất lượng sản phẩm rất kém"
107,Thời Trang Nam,Áo Khoác,trunghieu18z,1,Làm ăn như máu lon đcm shop
1320,Thời Trang Nam,Quần Dài/Quần Âu,tsboon85,1,"Mua màu xám, có màu đen."
50,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",n*****g,1,Áo éo đẹp
115,Thời Trang Nam,Áo,t*****u,1,Kém chất lượng đường chỉ may k đẹp..shop lừa đảo
905,Thời Trang Nam,Quần Dài/Quần Âu,longoni,1,Sai màu đây buộc lưng bj cháy
479,Thời Trang Nam,Đồ Bộ,d*****l,1,", Chất lượng sản phẩm rất kém"
653,Thời Trang Nam,Áo,duongduchieucr7,1,"Sao lại chữ i love you thế nào hả shop ??
Sản phẩm không đúng với thực tế"
961,Thời Trang Nam,Quần Short,nguyenphan1720,1,"Hàng dùng tốt. Chất vải thoáng mát 
Là người việt nam nên mình cho 1 sao."
664,Thời Trang Nam,Đồ Bộ,clemo9701,1,", Shop phục vụ rất kém, Rất không đáng tiền"
218,Thời Trang Nam,Áo,subin31.12,1,", Chất lượng sản phẩm rất kém, Đóng gói sản phẩm rất kém, Shop phục vụ rất kém, Rất không đáng tiền, Thời gian giao hàng rất chậm"
249,Thời Trang Nam,Đồ Bộ,moonlee80,1,", Chất lượng sản phẩm rất kém"
37,Thời Trang Nam,Quần Dài/Quần Âu,t*****g,1,", Shop phục vụ rất kém, Thời gian giao hàng rất chậm"
4687,Thời Trang Nam,Đồ Bộ,sinhbu,1,", Chất lượng sản phẩm rất kém"
20,Thời Trang Nam,Quần Short,onbest,1,"Sau 1 lần giặt thì chỉ bung từa lưa hết, chất lượng quá kém."
51,Thời Trang Nam,Quần Dài/Quần Âu,manh0985539676,1,chỉ đểu vl hàng về như mấy mảnh vải
65,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",syhuynhtc123,1,Kh như mong đợi
742,Thời Trang Nam,Vớ/ Tất,p*****8,1,", Chất lượng sản phẩm rất kém"
478,Thời Trang Nam,Áo,numy91_,1,"That vog,mua 7 ma giao 4 coi lai cach buon ban cua shop di he"
42,Thời Trang Nam,Quần jeans,b*****4,1,Bbb
19,Thời Trang Nam,Đồ lót,d*****8,1,Ấn nhầm nhận hàng thành công nhưng đã thanh toán trên ví rồi nên đơn vị vận chuyển ko giao nữa luôn
965,Thời Trang Nam,Đồ Bộ,trtnog,1,", Chất lượng sản phẩm rất kém"
1297,Thời Trang Nam,Áo,phandinh1810,1,Áo mỏng vl
142,Thời Trang Nam,Áo,h*****1,1, tệ
0,Thời Trang Nam,Áo Vest và Blazer,h*****1,1,Chất lượng không tốt vải mỏng
123,Thời Trang Nam,Quần Dài/Quần Âu,phnghitriu,1,"Giao hàng lâu, đi đúng size mặc vẫn bị chật, chỉ thừa nhiều so với shop khác k đáng tiền"
615,Thời Trang Nam,Quần Short,otis_iris,1,Zxcvb
13,Thời Trang Nam,Quần jeans,buithuymai1000,1,Hình ảnh k liên quan nhưng quần thật sự quá tệ chất lượng còn thua xa cái giẻ lau nhà mình. Mọi người đừng mua
7,Thời Trang Nam,Áo Vest và Blazer,trunghieu8112006,1,Fffffffffffffffffffffffffuffjfjfjmddkdkdkrkkrorrkfjfjdjdhdjdjdkdkfjfnfjjffiirfkfkfjfjfjfjfjfjfjfjfjfjfkfjfkfjfkfnfmfkfnffjfufufhhfufududiddiiddidu
324,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",t*****2,1,"Áo mỏng
Voucher giảm 10% cũng hết hạn chả làm đc cái gì, mà hsd có 30 ngày. Thà gửi tiền hay card gì đó đi thì hơn. Vô dụng"
94,Thời Trang Nam,Quần Dài/Quần Âu,hunghatu1993,1,Quần mỏng và giá cũng chẳng rẻ... rồi rách nữa.. rất tuyệt    ...........
334,Thời Trang Nam,Áo Khoác,1rr62qw_bp,1,"Mới mua đã bị hỏg khoá rồi 😌
Giao hàng lâu"
334,Thời Trang Nam,Áo,dhtntkl,1,3XL mà quá nhỏ
319,Thời Trang Nam,Quần Dài/Quần Âu,Người dùng Shopee,1,Xxl như size L
727,Thời Trang Nam,Áo Vest và Blazer,p*****3,1,", Chất lượng sản phẩm rất kém"
132,Thời Trang Nam,Quần jeans,thanhibb,1,"Lên đơn sz 35, shop giao sz 31. K xỏ nổi chân vào luôn, nhỡ ấn đã thanh toán nên k chọn trả hàng được nữa. Mặc dù quần đẹp, nhưng giao nhầm sz là k vui rồi. Giao hàng khá là lâu.
Nếu shop hỗ trợ đổi sz lớn hơn thì đánh giá lại"
386,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",d*****6,1,"Áo chất xấu mặc lên người không đẹp bảo giao xl mà bé như size M ý,làm ăn chả đến nơi đến chốn"
25,Thời Trang Nam,Áo,s*****0,1,Đặt mẫu cổ trụ mà giao mẫu khác.   Vậy thì đăng hình 1 mẫu đó thôi.đăng nhiều đã rồi cũng giao loại đó.làm người mua tưởng khác.đặt r về ik chang.thua shop luôn
67,Thời Trang Nam,Đồ lót,c*****_,1,Thằng shipper không giao hàng. Ăn chặn luôn. Tên và số đt trên ảnh. Đánh giá cho mọi người biết.
5,Thời Trang Nam,Đồ lót,quangph88,1,"Hàng khi nhận được khác xa với quảng cáo,mọi người cân nhắc kĩ trước khi mua để ko bị lừa."
329,Thời Trang Nam,Quần Dài/Quần Âu,danhtv324,1,"Còn nhiều đường chỉ dư 
Logo nhện thì may lệch 
Tiền nào của nấy 
Của ít đừng hít đồ thơm "
353,Thời Trang Nam,Đồ lót,s*****3,1,"Thất vọng chỉ nhận được 1,
Các mô tả và trang danh sách không được nêu ra.
Chỉ hiển thị 4 gói
Cuối cùng trả $0,99 để có được chất lượng không tốt từ người bán khác."
3064,Thời Trang Nam,Vớ/ Tất,babatdvp,1,", Chất lượng sản phẩm rất kém"
25,Thời Trang Nam,Vớ/ Tất,aiyaleboss,1,", Shop phục vụ rất kém"
6,Thời Trang Nam,Áo Khoác,h*****n,1,"Tiền nào của nấy thôi ah..
Tầm giá này cũng không đòi hỏi gì nhiều 
Nhưng shop buôn bán áo thủn 2,3 lổ như vậy thật sự thất vọng Lần đầu tiên mua phải hàng như vậy"
167,Thời Trang Nam,Quần Short,quachthanhnhan12345,1,100kg bận ko vừa
52,Thời Trang Nam,Quần Short,dochoichobe1,1,"Sản phẩm chất lượng cực kém giặt 1 lần đã rách, shop giải quyết kiểu tao cho mày 20k để vá. Coi như thí 115k cho bọn lừa đảo này để đổi lấy cái giẻ lau nhà vậy"
401,Thời Trang Nam,Đồ Bộ,n*****1,1,", Shop phục vụ rất kém"
1,Thời Trang Nam,Quần jeans,c*****6,1,"Chán từ shop đến đv vận chuyển, 1 sao không hơn, đơn mua ảo lòi :)))"
148,Thời Trang Nam,Vớ/ Tất,tranngochiep203171,1,", Rất không đáng tiền"
23,Thời Trang Nam,Quần jeans,love2642zz,1,Đổi hàng lên xuống quá lâu
7,Thời Trang Nam,Áo Khoác,hangan305,1,"Áo xinh, màu đẹp, m53 size S ổn. Tuy nhiên, ngay phần nách và túi áo, mặcc được vài lần và chỉ khoác ngoài, không hoạt động nặng hay gì cả thì rách, xổ đường chỉ. Với một chiếc áo 350k như này thì không chấp nhận được đường may như vậy."
2154,Thời Trang Nam,Vớ/ Tất,leuyennhh,1,", Shop phục vụ rất kém"
1240,Thời Trang Nam,Áo,hongthanhtrannguyen,1,.Áo. quá. mỏng.mẫu. xấu.GMhzgghxxgdkhxkgzkxkxxkggkxgkx
198,Thời Trang Nam,Quần Short,vanhoan1299,1,"Giao hàng quá lâu , túi quần bên to bên nhỏ, chạm nhẹ rách tui quần"
78,Thời Trang Nam,Áo,tranthao379,1,"Chất mỏng và xấu. Trước đó mình có thử mua áo tầm giá của shop khác thấy k tệ, mà nhận hàng của shop thì chán luôn"
138,Thời Trang Nam,Áo Khoác,nvanpuong,1,"Giao ko đúng size, sp bị rách,hhjjkkk jmvfhbhjkjnj hjbghhgfyuhj"
7,Thời Trang Nam,Áo Ba Lỗ,anhhienluongno0,1,Sai mẫu sai size hàng xấu
117,Thời Trang Nam,Quần jeans,dangkhoa411,1,"Đặt size 28 giao về cái quần lưng size
30-34 nhắn tin thì không trả lời khách thái độ kém . 
Mọi người mua hàng chú ý shop này . Né hộ . Riêng mình né từ đây"
0,Thời Trang Nam,Áo,levietquan98,1,"đặt một cái màu trắng,một cái màu xám nhạt,size M,giao hai cái xám size XL"
23,Thời Trang Nam,Quần jeans,nhathao1012002,1,Sản phẩm khi nhận không giống như trên hình mẫu
7,Thời Trang Nam,Đồ ngủ,vohuukien91,1,"Đặt bộ LV thì giao bộ GC
Chất lượng vải siêu mỏng như bánh tráng 
Giao hàng lâu hơn dự kiến "
1085,Thời Trang Nam,Áo,dodinhmanh1,1,"Chất liệu nóng k giống trong hình,thấy thất vọng"
11,Thời Trang Nam,Quần Dài/Quần Âu,lainguyenthin,1,Mua quần màu xám rồi gởi về cái màu này ai mà bận. Chán shop. Mua lần k dám mua lần 2
4,Thời Trang Nam,Quần Short,h*****n,1,"Vải chất lượng kém, may ẩu"
3443,Thời Trang Nam,Đồ Bộ,nnt10390,1,", Chất lượng sản phẩm rất kém"
607,Thời Trang Nam,Quần Short,tuan0908364112,1,Không có tâm
20,Thời Trang Nam,Đồ lót,long_0211_,1,"Sz L mặc như sz S, không có độ co dãn"
37,Thời Trang Nam,Áo Khoác,n*****8,1,", Chất lượng sản phẩm rất kém"
56,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",huykuaq2002,1,Giá quá đắt so với chất lượng xin phép đánh giá 1 sao ạ
25,Thời Trang Nam,Quần Dài/Quần Âu,cuong0965301276,1,Giao hàng rách nhắn tin đổi không thèm rep
20,Thời Trang Nam,Quần Dài/Quần Âu,tonyquyga1,1,"Chưa giao đã báo ng nhận hẹn giờ khác 
Shop trả lời sau bán hàng chậm 
Đặt 1 kiểu gửi 1 kiểu , mất thêm tiền đi sửa "
1876,Thời Trang Nam,Đồ Bộ,d*****9,1,", Chất lượng sản phẩm rất kém, Shop phục vụ rất kém, Rất không đáng tiền"
811,Thời Trang Nam,Áo,2*****5,1,Ô kê
248,Thời Trang Nam,Áo Khoác,t*****u,1,Đặt size XL shop gửi hẳn cho size S luôn =)) vui ghê còn lại thì bình thường
878,Thời Trang Nam,Áo,only2141,1,giao sai màu đổi lại k cho
905,Thời Trang Nam,Quần Dài/Quần Âu,t*****l,1,Hàng đểu
529,Thời Trang Nam,Quần jeans,f*****w,1,Hàng chán vc
13,Thời Trang Nam,Quần Dài/Quần Âu,hatule123,1, Chất lượng sản phẩm kém Chất lượng sản phẩm kém
181,Thời Trang Nam,Áo Khoác,tukee112,1,áo ko giống hình cho lắm. hơi mỏng so với tưởng tượng........
12,Thời Trang Nam,Quần Dài/Quần Âu,v*****2,1,"tốt nhất mọi người đừng đặt nhầm size. :)
không thì đổi trả rất mất thời gian!
làm y hệt như hướng dẫn, trả mất hơn 70k tiền ship đi ship lại, gần bằng cái quần mới (vì shop không hỗ trợ tiền ship). đợi hơn 1 tuần mới gửi lại nhưng vẫn gửi thiếu, hỏi thì cứ ""dạ vâng, để em báo kho"". đến nản!"
59,Thời Trang Nam,Quần Short,h*****9,1,", Đóng gói sản phẩm rất kém"
1032,Thời Trang Nam,Áo Khoác,duongnhatminhhihi,1,Hàng xấu
39,Thời Trang Nam,Quần Short,heocoink,1,"Tiền nào của nấy thôi mọi người.phí tiền.mình 68kg mà mặc bó sát rong khi size 2xl shop ghi từ 68-78kg.chất s thô,nóng nhée"
133,Thời Trang Nam,Khác,h*****z,1,", Thời gian giao hàng rất chậm"
10,Thời Trang Nam,Quần Short,ghrue,1,"Hàng không giống mô tả, màu sắc khắc, chất vải quá tệ
Đúng kiểu lừa đảo"
11,Thời Trang Nam,Áo Khoác,h*****2,1,Chán shop quá mua đc 1 cái thấy ưng đặt cái lữa từ 2/11 đến 12/11 chưa nhận đc hàng
905,Thời Trang Nam,Quần Dài/Quần Âu,lebronanh23,1,"Mik khuyên m.n là ko nên mua 
Bởi vì shop lm ăn mất dạy
Mua quần jogger mà giao quần 3 sọc
Mất dạy cực kì"
194,Thời Trang Nam,Vớ/ Tất,khacminh95,1,", Chất lượng sản phẩm rất kém"
656,Thời Trang Nam,Quần Dài/Quần Âu,trunglac1412,1,", Chất lượng sản phẩm rất kém"
371,Thời Trang Nam,Đồ lót,haitrinhthanh,1,Dặn đi dặn lại ko lấy màu đỏ thế mà cũng giao màu đỏ “một cách cố ý”
85,Thời Trang Nam,Đồ Bộ,l*****b,1,", Shop phục vụ rất kém"
32,Thời Trang Nam,Quần Dài/Quần Âu,n*****9,1,Đúng xấu luôn. Xin dẹp đi đừng bán nữa. Mua k dám mặc luôn á.cảm ơn
59,Thời Trang Nam,Đồ Bộ,minhtoivathu,1,", Chất lượng sản phẩm rất kém, Rất không đáng tiền, Thời gian giao hàng rất chậm"
548,Thời Trang Nam,Đồ lót,heolun97,1,Đặt cổ lọ mà ko giao lại giao cổ 3 phân ..hết hag thù shop cug pải báo chứ ..hai cái chênh nhau bn tiền bjo lại giao z ..thù pải bù lại tiền cho tôi
4,Thời Trang Nam,Quần Dài/Quần Âu,thuatdiem,1,"Ngắn lên tận gần đầu gối shop chọn size ko chuẩn
Gửi sai màu nt ko thèm trả lời"
1120,Thời Trang Nam,Đồ Bộ,lequocnghia99,1,", Shop phục vụ rất kém"
703,Thời Trang Nam,Áo,k*****n,1,"Bị lừa rồi ae ơi 
Giải bóng thua đồ lao nhà nữa"
95,Thời Trang Nam,Quần jeans,phonghuunguyen,1,"Hàng ôm bó quá , nhân viên tư vấn ko được chính xác , mặc dù chất lượng vải thì ok."
126,Thời Trang Nam,Áo Khoác,may11092017,1,"Mua 2 cái, cùng 1 đơn, cùng 1 màu, cùng 1 mẫu chỉ là 1 cái XXL và 1 cái M. Tới giao hàng giao 2 cái khác nhau. Rồi giờ kêu vèe khác lô nên khác nhau. Nếu vậy sao từ đầu ko nói khách là hàng đăng giống nhau nhưng bán ra khác nhau. Khách chịu hãy bán. Tới kt cái thứ 2 mới tá hỏa là hàng ko giống nhau"
79,Thời Trang Nam,Áo Vest và Blazer,sonvang.19011996,1,"Sản phẩm k giống như mô tả rất tệ, mỏng dính "
52,Thời Trang Nam,Áo Khoác,quyet021200,1,"áo thì bị lỗi tay 1tay bị rách 1 tay thì sỏ vào khó
chán shop quá"
535,Thời Trang Nam,Quần jeans,chi96_92,1,"sai 30 mà bé như sai 27,28. thì mặc làm sao đc
ae mà mua thì cứ phải tăng lên 2 sai"
653,Thời Trang Nam,"Áo Hoodie, Áo Len & Áo Nỉ",k*****9,1,", Chất lượng sản phẩm rất kém"
547,Thời Trang Nam,Đồ Bộ,h*****4,1,", Chất lượng sản phẩm rất kém"
510,Thời Trang Nam,Áo,73giangnguyen,1,"Muốn 1 câu trả lời,  thất vọng"
126,Thời Trang Nam,Áo Khoác,l*****9,1,Đặt áo khoác mà giao áo khoác là sao ???
799,Thời Trang Nam,Áo Vest và Blazer,lenhatminh.ksxd,1,Chất lượng quá kém! Thứ rác rưởi...
221,Thời Trang Nam,Áo,lieudai,1,Áo không giống hình.Hóng ngày nhận hàng đc hàng thất vọng.Mình chọn đen trắng như ảnh chứ k chọn đen trắng vàng :)))) 
46,Thời Trang Nam,Quần Dài/Quần Âu,ttmtruc,1,"1sao là do:thứ1: Mình gửi số đo nhờ shop tư vấn,shop nói mình mặc size31 vừa đẹp,về rộng tụt quần,đổi lại size30 và vẫn phải sửa. Thứ 2:mình gửi lại hàng để đổi ngày 23/2,ngày 9/3 mình hỏi shop nhận chưa? Shop bảo chưa. Hỏi bên đvvc thì đã nhận 27/2 :))). Thứ3: shop nói hỗ trợ phí đổi nhưng như vid."
563,Thời Trang Nam,Khác,s*****t,1,", Chất lượng sản phẩm rất kém"
1289,Thời Trang Nam,Đồ Bộ,Người dùng Shopee,1,", Chất lượng sản phẩm rất kém, Rất không đáng tiền"
3,Thời Trang Nam,Đồ lót,binhbd1983,1,Không thấy sản phẩm mà chỉ thấy bịch khẩu trang là sao nhỉ?
23,Thời Trang Nam,Áo,thanhduc0,1,Giao áo bị vàng và có những đốm đen
462,Thời Trang Nam,Quần Short,t*****9,1,", Chất lượng sản phẩm rất kém"
